x,y,N,tolerance,club_agreement,aim_agreement,median_aim,n_seeds
48.888888888888886,76.00415811705466,100,1,1.0,0.1,-4.0,100
48.888888888888886,76.00415811705466,100,2,1.0,0.28,-4.0,100
48.888888888888886,76.00415811705466,100,3,1.0,0.28,-4.0,100
48.888888888888886,76.00415811705466,150,1,1.0,0.08,-2.0,100
48.888888888888886,76.00415811705466,150,2,1.0,0.25,-2.0,100
48.888888888888886,76.00415811705466,150,3,1.0,0.25,-2.0,100
48.888888888888886,76.00415811705466,200,1,1.0,0.08,0.0,100
48.888888888888886,76.00415811705466,200,2,1.0,0.29,0.0,100
48.888888888888886,76.00415811705466,200,3,1.0,0.29,0.0,100
48.888888888888886,76.00415811705466,250,1,1.0,0.11,-2.0,100
48.888888888888886,76.00415811705466,250,2,1.0,0.27,-2.0,100
48.888888888888886,76.00415811705466,250,3,1.0,0.27,-2.0,100
48.888888888888886,76.00415811705466,300,1,1.0,0.13,-2.0,100
48.888888888888886,76.00415811705466,300,2,1.0,0.29,-2.0,100
48.888888888888886,76.00415811705466,300,3,1.0,0.29,-2.0,100
48.888888888888886,84.67221082273954,10,1,0.69,0.13,-10.0,100
48.888888888888886,84.67221082273954,10,2,0.69,0.26,-10.0,100
48.888888888888886,84.67221082273954,10,3,0.69,0.26,-10.0,100
48.888888888888886,84.67221082273954,20,1,0.81,0.12,-9.0,100
48.888888888888886,84.67221082273954,20,2,0.81,0.12,-9.0,100
48.888888888888886,84.67221082273954,20,3,0.81,0.28,-9.0,100
48.888888888888886,84.67221082273954,30,1,0.89,0.15,-9.0,100
48.888888888888886,84.67221082273954,30,2,0.89,0.15,-9.0,100
48.888888888888886,84.67221082273954,30,3,0.89,0.37,-9.0,100
48.888888888888886,84.67221082273954,50,1,0.94,0.09,-8.0,100
48.888888888888886,84.67221082273954,50,2,0.94,0.27,-8.0,100
48.888888888888886,84.67221082273954,50,3,0.94,0.27,-8.0,100
48.888888888888886,84.67221082273954,100,1,0.97,0.1,-8.0,100
48.888888888888886,84.67221082273954,100,2,0.97,0.36,-8.0,100
48.888888888888886,84.67221082273954,100,3,0.97,0.36,-8.0,100
48.888888888888886,84.67221082273954,150,1,1.0,0.13,-10.0,100
48.888888888888886,84.67221082273954,150,2,1.0,0.34,-10.0,100
48.888888888888886,84.67221082273954,150,3,1.0,0.34,-10.0,100
48.888888888888886,84.67221082273954,200,1,1.0,0.13,-8.0,100
48.888888888888886,84.67221082273954,200,2,1.0,0.37,-8.0,100
48.888888888888886,84.67221082273954,200,3,1.0,0.37,-8.0,100
48.888888888888886,84.67221082273954,250,1,0.99,0.13,-8.0,100
48.888888888888886,84.67221082273954,250,2,0.99,0.36,-8.0,100
48.888888888888886,84.67221082273954,250,3,0.99,0.36,-8.0,100
48.888888888888886,84.67221082273954,300,1,1.0,0.16,-6.0,100
48.888888888888886,84.67221082273954,300,2,1.0,0.42,-6.0,100
48.888888888888886,84.67221082273954,300,3,1.0,0.42,-6.0,100
48.888888888888886,93.34026352842444,10,1,0.53,0.04,-8.0,100
48.888888888888886,93.34026352842444,10,2,0.53,0.13,-8.0,100
48.888888888888886,93.34026352842444,10,3,0.53,0.13,-8.0,100
48.888888888888886,93.34026352842444,20,1,0.58,0.09,-8.0,100
48.888888888888886,93.34026352842444,20,2,0.58,0.25,-8.0,100
48.888888888888886,93.34026352842444,20,3,0.58,0.25,-8.0,100
48.888888888888886,93.34026352842444,30,1,0.69,0.07,-10.0,100
48.888888888888886,93.34026352842444,30,2,0.69,0.33,-10.0,100
48.888888888888886,93.34026352842444,30,3,0.69,0.33,-10.0,100
48.888888888888886,93.34026352842444,50,1,0.69,0.11,-10.0,100
48.888888888888886,93.34026352842444,50,2,0.69,0.33,-10.0,100
48.888888888888886,93.34026352842444,50,3,0.69,0.33,-10.0,100
48.888888888888886,93.34026352842444,100,1,0.75,0.11,-12.0,100
48.888888888888886,93.34026352842444,100,2,0.75,0.28,-12.0,100
48.888888888888886,93.34026352842444,100,3,0.75,0.28,-12.0,100
48.888888888888886,93.34026352842444,150,1,0.9,0.25,-13.0,100
48.888888888888886,93.34026352842444,150,2,0.9,0.25,-13.0,100
48.888888888888886,93.34026352842444,150,3,0.9,0.43,-13.0,100
48.888888888888886,93.34026352842444,200,1,0.86,0.12,-12.0,100
48.888888888888886,93.34026352842444,200,2,0.86,0.33,-12.0,100
48.888888888888886,93.34026352842444,200,3,0.86,0.33,-12.0,100
48.888888888888886,93.34026352842444,250,1,0.95,0.14,-14.0,100
48.888888888888886,93.34026352842444,250,2,0.95,0.4,-14.0,100
48.888888888888886,93.34026352842444,250,3,0.95,0.4,-14.0,100
48.888888888888886,93.34026352842444,300,1,0.98,0.13,-14.0,100
48.888888888888886,93.34026352842444,300,2,0.98,0.39,-14.0,100
48.888888888888886,93.34026352842444,300,3,0.98,0.39,-14.0,100
48.888888888888886,102.00831623410932,10,1,0.5,0.11,-12.0,100
48.888888888888886,102.00831623410932,10,2,0.5,0.27,-12.0,100
48.888888888888886,102.00831623410932,10,3,0.5,0.27,-12.0,100
48.888888888888886,102.00831623410932,20,1,0.39,0.06,-12.0,100
48.888888888888886,102.00831623410932,20,2,0.39,0.22,-12.0,100
48.888888888888886,102.00831623410932,20,3,0.39,0.22,-12.0,100
48.888888888888886,102.00831623410932,30,1,0.43,0.22,-13.0,100
48.888888888888886,102.00831623410932,30,2,0.43,0.22,-13.0,100
48.888888888888886,102.00831623410932,30,3,0.43,0.37,-13.0,100
48.888888888888886,102.00831623410932,50,1,0.55,0.15,-14.0,100
48.888888888888886,102.00831623410932,50,2,0.55,0.4,-14.0,100
48.888888888888886,102.00831623410932,50,3,0.55,0.4,-14.0,100
48.888888888888886,102.00831623410932,100,1,0.63,0.18,-16.0,100
48.888888888888886,102.00831623410932,100,2,0.63,0.45,-16.0,100
48.888888888888886,102.00831623410932,100,3,0.63,0.45,-16.0,100
48.888888888888886,102.00831623410932,150,1,0.71,0.17,-16.0,100
48.888888888888886,102.00831623410932,150,2,0.71,0.53,-16.0,100
48.888888888888886,102.00831623410932,150,3,0.71,0.53,-16.0,100
48.888888888888886,102.00831623410932,200,1,0.71,0.11,-16.0,100
48.888888888888886,102.00831623410932,200,2,0.71,0.51,-16.0,100
48.888888888888886,102.00831623410932,200,3,0.71,0.51,-16.0,100
48.888888888888886,102.00831623410932,250,1,0.72,0.24,-18.0,100
48.888888888888886,102.00831623410932,250,2,0.72,0.59,-18.0,100
48.888888888888886,102.00831623410932,250,3,0.72,0.59,-18.0,100
48.888888888888886,102.00831623410932,300,1,0.81,0.26,-18.0,100
48.888888888888886,102.00831623410932,300,2,0.81,0.66,-18.0,100
48.888888888888886,102.00831623410932,300,3,0.81,0.66,-18.0,100
48.888888888888886,110.67636893979422,10,1,0.69,0.09,-6.0,100
48.888888888888886,110.67636893979422,10,2,0.69,0.17,-6.0,100
48.888888888888886,110.67636893979422,10,3,0.69,0.17,-6.0,100
48.888888888888886,110.67636893979422,20,1,0.57,0.09,-12.0,100
48.888888888888886,110.67636893979422,20,2,0.57,0.29,-12.0,100
48.888888888888886,110.67636893979422,20,3,0.57,0.29,-12.0,100
48.888888888888886,110.67636893979422,30,1,0.69,0.22,-13.0,100
48.888888888888886,110.67636893979422,30,2,0.69,0.22,-13.0,100
48.888888888888886,110.67636893979422,30,3,0.69,0.44,-13.0,100
48.888888888888886,110.67636893979422,50,1,0.6,0.14,-14.0,100
48.888888888888886,110.67636893979422,50,2,0.6,0.32,-14.0,100
48.888888888888886,110.67636893979422,50,3,0.6,0.32,-14.0,100
48.888888888888886,110.67636893979422,100,1,0.69,0.19,-14.0,100
48.888888888888886,110.67636893979422,100,2,0.69,0.38,-14.0,100
48.888888888888886,110.67636893979422,100,3,0.69,0.38,-14.0,100
48.888888888888886,110.67636893979422,150,1,0.61,0.13,-16.0,100
48.888888888888886,110.67636893979422,150,2,0.61,0.44,-16.0,100
48.888888888888886,110.67636893979422,150,3,0.61,0.44,-16.0,100
48.888888888888886,110.67636893979422,200,1,0.55,0.16,-16.0,100
48.888888888888886,110.67636893979422,200,2,0.55,0.48,-16.0,100
48.888888888888886,110.67636893979422,200,3,0.55,0.48,-16.0,100
48.888888888888886,110.67636893979422,250,1,0.54,0.12,-16.0,100
48.888888888888886,110.67636893979422,250,2,0.54,0.47,-16.0,100
48.888888888888886,110.67636893979422,250,3,0.54,0.47,-16.0,100
48.888888888888886,110.67636893979422,300,1,0.5,0.23,-18.0,100
48.888888888888886,110.67636893979422,300,2,0.5,0.67,-18.0,100
48.888888888888886,110.67636893979422,300,3,0.5,0.67,-18.0,100
48.888888888888886,119.3444216454791,10,1,0.63,0.17,-11.0,100
48.888888888888886,119.3444216454791,10,2,0.63,0.17,-11.0,100
48.888888888888886,119.3444216454791,10,3,0.63,0.27,-11.0,100
48.888888888888886,119.3444216454791,20,1,0.48,0.09,-14.0,100
48.888888888888886,119.3444216454791,20,2,0.48,0.3,-14.0,100
48.888888888888886,119.3444216454791,20,3,0.48,0.3,-14.0,100
48.888888888888886,119.3444216454791,30,1,0.47,0.09,-14.0,100
48.888888888888886,119.3444216454791,30,2,0.47,0.31,-14.0,100
48.888888888888886,119.3444216454791,30,3,0.47,0.31,-14.0,100
48.888888888888886,119.3444216454791,50,1,0.36,0.1,-14.0,100
48.888888888888886,119.3444216454791,50,2,0.36,0.33,-14.0,100
48.888888888888886,119.3444216454791,50,3,0.36,0.33,-14.0,100
48.888888888888886,119.3444216454791,100,1,0.37,0.14,-16.0,100
48.888888888888886,119.3444216454791,100,2,0.37,0.36,-16.0,100
48.888888888888886,119.3444216454791,100,3,0.37,0.36,-16.0,100
48.888888888888886,119.3444216454791,150,1,0.6,0.18,-18.0,100
48.888888888888886,119.3444216454791,150,2,0.6,0.74,-18.0,100
48.888888888888886,119.3444216454791,150,3,0.6,0.74,-18.0,100
48.888888888888886,119.3444216454791,200,1,0.69,0.18,-18.0,100
48.888888888888886,119.3444216454791,200,2,0.69,0.73,-18.0,100
48.888888888888886,119.3444216454791,200,3,0.69,0.73,-18.0,100
48.888888888888886,119.3444216454791,250,1,0.74,0.22,-18.0,100
48.888888888888886,119.3444216454791,250,2,0.74,0.81,-18.0,100
48.888888888888886,119.3444216454791,250,3,0.74,0.81,-18.0,100
48.888888888888886,119.3444216454791,300,1,0.86,0.26,-18.0,100
48.888888888888886,119.3444216454791,300,2,0.86,0.87,-18.0,100
48.888888888888886,119.3444216454791,300,3,0.86,0.87,-18.0,100
48.888888888888886,128.01247435116397,10,1,0.86,0.13,-14.0,100
48.888888888888886,128.01247435116397,10,2,0.86,0.28,-14.0,100
48.888888888888886,128.01247435116397,10,3,0.86,0.28,-14.0,100
48.888888888888886,128.01247435116397,20,1,0.82,0.17,-16.0,100
48.888888888888886,128.01247435116397,20,2,0.82,0.46,-16.0,100
48.888888888888886,128.01247435116397,20,3,0.82,0.46,-16.0,100
48.888888888888886,128.01247435116397,30,1,0.8,0.16,-16.0,100
48.888888888888886,128.01247435116397,30,2,0.8,0.47,-16.0,100
48.888888888888886,128.01247435116397,30,3,0.8,0.47,-16.0,100
48.888888888888886,128.01247435116397,50,1,0.79,0.26,-18.0,100
48.888888888888886,128.01247435116397,50,2,0.79,0.76,-18.0,100
48.888888888888886,128.01247435116397,50,3,0.79,0.76,-18.0,100
48.888888888888886,128.01247435116397,100,1,0.79,0.2,-18.0,100
48.888888888888886,128.01247435116397,100,2,0.79,0.78,-18.0,100
48.888888888888886,128.01247435116397,100,3,0.79,0.78,-18.0,100
48.888888888888886,128.01247435116397,150,1,0.78,0.69,-19.0,100
48.888888888888886,128.01247435116397,150,2,0.78,0.69,-19.0,100
48.888888888888886,128.01247435116397,150,3,0.78,0.84,-19.0,100
48.888888888888886,128.01247435116397,200,1,0.76,0.54,-20.0,100
48.888888888888886,128.01247435116397,200,2,0.76,0.74,-20.0,100
48.888888888888886,128.01247435116397,200,3,0.76,0.74,-20.0,100
48.888888888888886,128.01247435116397,250,1,0.84,0.58,-20.0,100
48.888888888888886,128.01247435116397,250,2,0.84,0.81,-20.0,100
48.888888888888886,128.01247435116397,250,3,0.84,0.81,-20.0,100
48.888888888888886,128.01247435116397,300,1,0.83,0.64,-20.0,100
48.888888888888886,128.01247435116397,300,2,0.83,0.82,-20.0,100
48.888888888888886,128.01247435116397,300,3,0.83,0.82,-20.0,100
48.888888888888886,136.68052705684886,10,1,1.0,0.05,-12.0,100
48.888888888888886,136.68052705684886,10,2,1.0,0.2,-12.0,100
48.888888888888886,136.68052705684886,10,3,1.0,0.2,-12.0,100
48.888888888888886,136.68052705684886,20,1,1.0,0.18,-16.0,100
48.888888888888886,136.68052705684886,20,2,1.0,0.46,-16.0,100
48.888888888888886,136.68052705684886,20,3,1.0,0.46,-16.0,100
48.888888888888886,136.68052705684886,30,1,1.0,0.23,-16.0,100
48.888888888888886,136.68052705684886,30,2,1.0,0.62,-16.0,100
48.888888888888886,136.68052705684886,30,3,1.0,0.62,-16.0,100
48.888888888888886,136.68052705684886,50,1,1.0,0.21,-16.0,100
48.888888888888886,136.68052705684886,50,2,1.0,0.55,-16.0,100
48.888888888888886,136.68052705684886,50,3,1.0,0.55,-16.0,100
48.888888888888886,136.68052705684886,100,1,1.0,0.25,-18.0,100
48.888888888888886,136.68052705684886,100,2,1.0,0.83,-18.0,100
48.888888888888886,136.68052705684886,100,3,1.0,0.83,-18.0,100
48.888888888888886,136.68052705684886,150,1,1.0,0.21,-18.0,100
48.888888888888886,136.68052705684886,150,2,1.0,0.82,-18.0,100
48.888888888888886,136.68052705684886,150,3,1.0,0.82,-18.0,100
48.888888888888886,136.68052705684886,200,1,1.0,0.22,-18.0,100
48.888888888888886,136.68052705684886,200,2,1.0,0.87,-18.0,100
48.888888888888886,136.68052705684886,200,3,1.0,0.87,-18.0,100
48.888888888888886,136.68052705684886,250,1,1.0,0.51,-20.0,100
48.888888888888886,136.68052705684886,250,2,1.0,0.76,-20.0,100
48.888888888888886,136.68052705684886,250,3,1.0,0.76,-20.0,100
48.888888888888886,136.68052705684886,300,1,1.0,0.51,-20.0,100
48.888888888888886,136.68052705684886,300,2,1.0,0.78,-20.0,100
48.888888888888886,136.68052705684886,300,3,1.0,0.78,-20.0,100
48.888888888888886,145.34857976253377,10,1,0.6,0.07,-14.0,100
48.888888888888886,145.34857976253377,10,2,0.6,0.33,-14.0,100
48.888888888888886,145.34857976253377,10,3,0.6,0.33,-14.0,100
48.888888888888886,145.34857976253377,20,1,0.67,0.11,-16.0,100
48.888888888888886,145.34857976253377,20,2,0.67,0.34,-16.0,100
48.888888888888886,145.34857976253377,20,3,0.67,0.34,-16.0,100
48.888888888888886,145.34857976253377,30,1,0.81,0.21,-18.0,100
48.888888888888886,145.34857976253377,30,2,0.81,0.69,-18.0,100
48.888888888888886,145.34857976253377,30,3,0.81,0.69,-18.0,100
48.888888888888886,145.34857976253377,50,1,0.85,0.24,-18.0,100
48.888888888888886,145.34857976253377,50,2,0.85,0.81,-18.0,100
48.888888888888886,145.34857976253377,50,3,0.85,0.81,-18.0,100
48.888888888888886,145.34857976253377,100,1,0.97,0.54,-20.0,100
48.888888888888886,145.34857976253377,100,2,0.97,0.83,-20.0,100
48.888888888888886,145.34857976253377,100,3,0.97,0.83,-20.0,100
48.888888888888886,145.34857976253377,150,1,0.98,0.6,-20.0,100
48.888888888888886,145.34857976253377,150,2,0.98,0.86,-20.0,100
48.888888888888886,145.34857976253377,150,3,0.98,0.86,-20.0,100
48.888888888888886,145.34857976253377,200,1,1.0,0.68,-20.0,100
48.888888888888886,145.34857976253377,200,2,1.0,0.86,-20.0,100
48.888888888888886,145.34857976253377,200,3,1.0,0.86,-20.0,100
48.888888888888886,145.34857976253377,250,1,1.0,0.73,-20.0,100
48.888888888888886,145.34857976253377,250,2,1.0,0.91,-20.0,100
48.888888888888886,145.34857976253377,250,3,1.0,0.91,-20.0,100
48.888888888888886,145.34857976253377,300,1,0.99,0.74,-20.0,100
48.888888888888886,145.34857976253377,300,2,0.99,0.91,-20.0,100
48.888888888888886,145.34857976253377,300,3,0.99,0.91,-20.0,100
48.888888888888886,154.01663246821866,10,1,0.92,0.1,-14.0,100
48.888888888888886,154.01663246821866,10,2,0.92,0.3,-14.0,100
48.888888888888886,154.01663246821866,10,3,0.92,0.3,-14.0,100
48.888888888888886,154.01663246821866,20,1,0.97,0.42,-17.0,100
48.888888888888886,154.01663246821866,20,2,0.97,0.42,-17.0,100
48.888888888888886,154.01663246821866,20,3,0.97,0.75,-17.0,100
48.888888888888886,154.01663246821866,30,1,0.96,0.28,-18.0,100
48.888888888888886,154.01663246821866,30,2,0.96,0.69,-18.0,100
48.888888888888886,154.01663246821866,30,3,0.96,0.69,-18.0,100
48.888888888888886,154.01663246821866,50,1,1.0,0.23,-18.0,100
48.888888888888886,154.01663246821866,50,2,1.0,0.8,-18.0,100
48.888888888888886,154.01663246821866,50,3,1.0,0.8,-18.0,100
48.888888888888886,154.01663246821866,100,1,1.0,0.33,-18.0,100
48.888888888888886,154.01663246821866,100,2,1.0,0.9,-18.0,100
48.888888888888886,154.01663246821866,100,3,1.0,0.9,-18.0,100
48.888888888888886,154.01663246821866,150,1,1.0,0.54,-20.0,100
48.888888888888886,154.01663246821866,150,2,1.0,0.83,-20.0,100
48.888888888888886,154.01663246821866,150,3,1.0,0.83,-20.0,100
48.888888888888886,154.01663246821866,200,1,1.0,0.55,-20.0,100
48.888888888888886,154.01663246821866,200,2,1.0,0.88,-20.0,100
48.888888888888886,154.01663246821866,200,3,1.0,0.88,-20.0,100
48.888888888888886,154.01663246821866,250,1,1.0,0.62,-20.0,100
48.888888888888886,154.01663246821866,250,2,1.0,0.89,-20.0,100
48.888888888888886,154.01663246821866,250,3,1.0,0.89,-20.0,100
48.888888888888886,154.01663246821866,300,1,1.0,0.62,-20.0,100
48.888888888888886,154.01663246821866,300,2,1.0,0.91,-20.0,100
48.888888888888886,154.01663246821866,300,3,1.0,0.91,-20.0,100
48.888888888888886,162.68468517390357,10,1,0.91,0.15,-6.0,100
48.888888888888886,162.68468517390357,10,2,0.91,0.43,-6.0,100
48.888888888888886,162.68468517390357,10,3,0.91,0.43,-6.0,100
48.888888888888886,162.68468517390357,20,1,0.96,0.24,-8.0,100
48.888888888888886,162.68468517390357,20,2,0.96,0.5,-8.0,100
48.888888888888886,162.68468517390357,20,3,0.96,0.5,-8.0,100
48.888888888888886,162.68468517390357,30,1,0.96,0.2,-6.0,100
48.888888888888886,162.68468517390357,30,2,0.96,0.61,-6.0,100
48.888888888888886,162.68468517390357,30,3,0.96,0.61,-6.0,100
48.888888888888886,162.68468517390357,50,1,0.99,0.27,-6.0,100
48.888888888888886,162.68468517390357,50,2,0.99,0.62,-6.0,100
48.888888888888886,162.68468517390357,50,3,0.99,0.62,-6.0,100
48.888888888888886,162.68468517390357,100,1,1.0,0.18,-6.0,100
48.888888888888886,162.68468517390357,100,2,1.0,0.6,-6.0,100
48.888888888888886,162.68468517390357,100,3,1.0,0.6,-6.0,100
48.888888888888886,162.68468517390357,150,1,1.0,0.25,-6.0,100
48.888888888888886,162.68468517390357,150,2,1.0,0.71,-6.0,100
48.888888888888886,162.68468517390357,150,3,1.0,0.71,-6.0,100
48.888888888888886,162.68468517390357,200,1,1.0,0.29,-8.0,100
48.888888888888886,162.68468517390357,200,2,1.0,0.71,-8.0,100
48.888888888888886,162.68468517390357,200,3,1.0,0.71,-8.0,100
48.888888888888886,162.68468517390357,250,1,1.0,0.27,-8.0,100
48.888888888888886,162.68468517390357,250,2,1.0,0.71,-8.0,100
48.888888888888886,162.68468517390357,250,3,1.0,0.71,-8.0,100
48.888888888888886,162.68468517390357,300,1,1.0,0.26,-8.0,100
48.888888888888886,162.68468517390357,300,2,1.0,0.79,-8.0,100
48.888888888888886,162.68468517390357,300,3,1.0,0.79,-8.0,100
48.888888888888886,171.35273787958843,10,1,0.4,0.11,-4.0,100
48.888888888888886,171.35273787958843,10,2,0.4,0.32,-4.0,100
48.888888888888886,171.35273787958843,10,3,0.4,0.32,-4.0,100
48.888888888888886,171.35273787958843,20,1,0.45,0.11,-6.0,100
48.888888888888886,171.35273787958843,20,2,0.45,0.47,-6.0,100
48.888888888888886,171.35273787958843,20,3,0.45,0.47,-6.0,100
48.888888888888886,171.35273787958843,30,1,0.51,0.13,-6.0,100
48.888888888888886,171.35273787958843,30,2,0.51,0.46,-6.0,100
48.888888888888886,171.35273787958843,30,3,0.51,0.46,-6.0,100
48.888888888888886,171.35273787958843,50,1,0.63,0.13,-4.0,100
48.888888888888886,171.35273787958843,50,2,0.63,0.46,-4.0,100
48.888888888888886,171.35273787958843,50,3,0.63,0.46,-4.0,100
48.888888888888886,171.35273787958843,100,1,0.87,0.2,-4.0,100
48.888888888888886,171.35273787958843,100,2,0.87,0.62,-4.0,100
48.888888888888886,171.35273787958843,100,3,0.87,0.62,-4.0,100
48.888888888888886,171.35273787958843,150,1,0.91,0.2,-4.0,100
48.888888888888886,171.35273787958843,150,2,0.91,0.7,-4.0,100
48.888888888888886,171.35273787958843,150,3,0.91,0.7,-4.0,100
48.888888888888886,171.35273787958843,200,1,0.98,0.28,-4.0,100
48.888888888888886,171.35273787958843,200,2,0.98,0.75,-4.0,100
48.888888888888886,171.35273787958843,200,3,0.98,0.75,-4.0,100
48.888888888888886,171.35273787958843,250,1,1.0,0.3,-4.0,100
48.888888888888886,171.35273787958843,250,2,1.0,0.81,-4.0,100
48.888888888888886,171.35273787958843,250,3,1.0,0.81,-4.0,100
48.888888888888886,171.35273787958843,300,1,0.98,0.3,-4.0,100
48.888888888888886,171.35273787958843,300,2,0.98,0.8,-4.0,100
48.888888888888886,171.35273787958843,300,3,0.98,0.8,-4.0,100
48.888888888888886,180.02079058527332,10,1,0.89,0.11,-4.0,100
48.888888888888886,180.02079058527332,10,2,0.89,0.37,-4.0,100
48.888888888888886,180.02079058527332,10,3,0.89,0.37,-4.0,100
48.888888888888886,180.02079058527332,20,1,0.91,0.13,-4.0,100
48.888888888888886,180.02079058527332,20,2,0.91,0.41,-4.0,100
48.888888888888886,180.02079058527332,20,3,0.91,0.41,-4.0,100
48.888888888888886,180.02079058527332,30,1,0.96,0.15,-4.0,100
48.888888888888886,180.02079058527332,30,2,0.96,0.49,-4.0,100
48.888888888888886,180.02079058527332,30,3,0.96,0.49,-4.0,100
48.888888888888886,180.02079058527332,50,1,1.0,0.18,-4.0,100
48.888888888888886,180.02079058527332,50,2,1.0,0.6,-4.0,100
48.888888888888886,180.02079058527332,50,3,1.0,0.6,-4.0,100
48.888888888888886,180.02079058527332,100,1,1.0,0.23,-4.0,100
48.888888888888886,180.02079058527332,100,2,1.0,0.64,-4.0,100
48.888888888888886,180.02079058527332,100,3,1.0,0.64,-4.0,100
48.888888888888886,180.02079058527332,150,1,1.0,0.49,-3.0,100
48.888888888888886,180.02079058527332,150,2,1.0,0.49,-3.0,100
48.888888888888886,180.02079058527332,150,3,1.0,0.78,-3.0,100
48.888888888888886,180.02079058527332,200,1,1.0,0.27,-4.0,100
48.888888888888886,180.02079058527332,200,2,1.0,0.7,-4.0,100
48.888888888888886,180.02079058527332,200,3,1.0,0.7,-4.0,100
48.888888888888886,180.02079058527332,250,1,1.0,0.29,-4.0,100
