club,aim_yards,mean_expected_strokes,birdie_rate,bogey_plus_avoidance,double_plus_avoidance,all_strokes
54 deg,-15,3.115301404879985,0.35,1.0,1.0,"[array(3.20310558), array(3.23992513), array(3.1979921), array(2.95078903), array(3.17886964), array(3.15482445), array(3.23370286), array(2.94095911), array(2.95265102), array(2.94629545), array(3.22245881), array(2.92936434), array(3.13489473), array(3.23741479), array(2.95698309), array(3.23567158), array(3.21620443), array(3.21259481), array(2.92694844), array(3.23437869)]"
54 deg,-14,3.146000663628641,0.25,1.0,1.0,"[array(3.21221589), array(3.22445215), array(3.20245799), array(3.20205897), array(3.22010721), array(3.21521813), array(3.18832408), array(3.20055001), array(3.22539728), array(2.93771127), array(3.23831557), array(3.21116167), array(3.19659991), array(2.94135241), array(2.9453098), array(3.21195688), array(2.93819738), array(3.22740706), array(3.23544843), array(2.94577117)]"
54 deg,-13,3.1812191978170477,0.15,1.0,1.0,"[array(3.23043306), array(3.23025912), array(3.20279611), array(2.9483531), array(3.22037231), array(3.22406038), array(3.23473571), array(3.18637479), array(3.23820343), array(3.23220493), array(3.20448003), array(3.23716968), array(3.2297573), array(3.23446924), array(2.9382034), array(3.22446616), array(2.95420766), array(3.21851042), array(3.23294711), array(3.20238001)]"
54 deg,-12,3.079887563484406,0.5,1.0,1.0,"[array(3.18790884), array(2.95369528), array(3.20717906), array(2.93881431), array(2.94325277), array(2.94195412), array(2.93574641), array(3.21230863), array(2.94218741), array(2.93376652), array(3.22568227), array(2.9341593), array(2.92653334), array(3.22672972), array(3.21274681), array(3.23973772), array(3.23645504), array(2.93952746), array(3.23864806), array(3.22071821)]"
54 deg,-11,3.1370962337749497,0.3,1.0,1.0,"[array(3.23033923), array(3.22514431), array(3.23015427), array(2.93397726), array(3.19992913), array(2.95861122), array(2.95535468), array(3.22975147), array(3.22087785), array(3.20922189), array(3.21847227), array(3.23490015), array(3.19822739), array(3.16771233), array(2.94834336), array(3.23941521), array(3.23086), array(3.2205612), array(2.94084331), array(2.94922814)]"
54 deg,-10,3.0987705438578077,0.4,1.0,1.0,"[array(2.94643443), array(2.95622853), array(3.22342031), array(2.95410335), array(2.94613593), array(2.95556213), array(3.14695927), array(3.22024287), array(3.19218822), array(3.23785537), array(2.93131449), array(3.13595865), array(3.13869083), array(3.16943153), array(2.94299768), array(2.94343931), array(3.23589842), array(3.23964366), array(3.23726625), array(3.22163963)]"
54 deg,-9,3.122852402255559,0.35,1.0,1.0,"[array(2.94587202), array(3.23698215), array(3.20388325), array(2.93069999), array(3.23951118), array(3.21857041), array(2.9539042), array(3.19330204), array(3.17109664), array(2.9336009), array(3.22761892), array(2.94357301), array(3.23225089), array(3.22632278), array(2.93218062), array(3.23255982), array(2.95261309), array(3.22411721), array(3.23337952), array(3.2250094)]"
54 deg,-8,3.121304690849188,0.35,1.0,1.0,"[array(3.22151202), array(3.23240177), array(3.20479182), array(3.22339418), array(3.21569586), array(3.18550992), array(2.95564119), array(2.95014774), array(3.2252902), array(2.94567165), array(2.95747933), array(2.93409068), array(3.19863968), array(3.23942629), array(2.95027181), array(2.95094857), array(3.2380384), array(3.2044391), array(3.17673324), array(3.21597037)]"
54 deg,-7,3.1182644493147933,0.35,1.0,1.0,"[array(2.94420593), array(3.22505778), array(2.9485783), array(3.22576555), array(3.1617164), array(3.23752461), array(2.94275153), array(3.22858034), array(3.21966176), array(3.209934), array(3.16456031), array(3.23115213), array(2.93972944), array(2.9448267), array(3.2293935), array(2.95347588), array(2.95660372), array(3.15855992), array(3.21600209), array(3.2272091)]"
54 deg,-6,3.0247129271460262,0.7,1.0,1.0,"[array(2.95343888), array(2.94840868), array(2.95373599), array(2.94803233), array(3.23852605), array(2.93255984), array(3.23794505), array(2.94030193), array(3.22493507), array(3.16622084), array(3.19512358), array(2.95339261), array(2.94773775), array(2.93682931), array(2.94482551), array(2.95784562), array(2.95045354), array(2.93379116), array(3.19789005), array(2.93226477)]"
54 deg,-5,3.076891058372296,0.5,1.0,1.0,"[array(2.92025815), array(3.21172977), array(2.95050212), array(3.22717175), array(3.22845284), array(3.19881037), array(2.94447514), array(2.95381933), array(3.22654894), array(3.18915065), array(3.22719902), array(2.95582127), array(2.94852391), array(2.94749762), array(3.21857561), array(2.93626871), array(2.92831218), array(3.20550371), array(2.9468823), array(3.17231778)]"
54 deg,-4,3.089817652909659,0.45,1.0,1.0,"[array(3.21606381), array(3.18343722), array(2.9356914), array(3.21334557), array(2.94121589), array(3.23607771), array(3.23194451), array(2.95289264), array(2.94824377), array(3.19884158), array(3.20282578), array(2.94964711), array(2.95492758), array(3.22728895), array(3.1875664), array(2.94285966), array(3.15798447), array(2.95287092), array(3.22989317), array(2.93273493)]"
54 deg,-3,3.050338994694909,0.6,1.0,1.0,"[array(3.21388514), array(3.21861369), array(2.95066618), array(3.23629559), array(2.94724931), array(3.20617432), array(2.93918256), array(2.94781267), array(2.93844641), array(3.14621866), array(2.93677374), array(2.93879022), array(3.22366716), array(2.9512583), array(2.93981744), array(3.21245262), array(2.95121042), array(2.94694193), array(2.94370736), array(3.21761616)]"
54 deg,-2,3.051229927222946,0.6,1.0,1.0,"[array(2.94623566), array(2.9552372), array(2.94285693), array(3.22824505), array(2.95246444), array(2.95049207), array(3.12894154), array(3.17657125), array(2.94301264), array(2.95589599), array(2.95450512), array(3.2374751), array(2.95761037), array(3.20939857), array(3.23387535), array(3.22722687), array(2.9429553), array(2.95506146), array(2.95718824), array(3.16934941)]"
54 deg,-1,3.0310121606848432,0.65,1.0,1.0,"[array(2.93791951), array(2.94540858), array(2.91578765), array(2.950311), array(3.20005631), array(2.93398901), array(3.2200135), array(2.94689126), array(2.95207493), array(2.92368722), array(2.9568693), array(3.1466921), array(2.9591365), array(3.21957202), array(2.94799286), array(2.93763617), array(3.19364725), array(3.23821175), array(3.16596753), array(2.92837875)]"
54 deg,0,3.075575882054733,0.5,1.0,1.0,"[array(2.93754868), array(2.95626675), array(3.22888853), array(3.20261479), array(3.20224134), array(3.2174505), array(3.20667675), array(2.93664101), array(3.18429283), array(2.95622696), array(3.22990839), array(3.23710386), array(3.15739088), array(2.94717252), array(2.94313793), array(2.94683433), array(2.93550989), array(2.94236408), array(3.20451026), array(2.93873736)]"
54 deg,1,3.081220276979656,0.5,1.0,1.0,"[array(3.2070458), array(2.91963232), array(3.18913185), array(2.94480863), array(2.95698417), array(3.23779009), array(3.23013262), array(3.23819558), array(2.94895478), array(3.18314337), array(2.95950646), array(2.94349001), array(2.93186448), array(3.20284008), array(3.23866699), array(2.95887724), array(2.94635268), array(3.21757387), array(3.22816436), array(2.94125016)]"
54 deg,2,3.07546350721132,0.5,1.0,1.0,"[array(2.94363902), array(2.94736645), array(3.15615153), array(2.94273155), array(2.94631325), array(3.20509384), array(2.94285439), array(2.95843836), array(3.16517026), array(3.18858271), array(2.95736377), array(3.23487608), array(2.93898899), array(3.22665894), array(3.22885757), array(2.94289237), array(2.95142095), array(3.21152851), array(3.22697046), array(3.19337115)]"
54 deg,3,3.068824364152907,0.5,1.0,1.0,"[array(3.15274113), array(2.95795035), array(2.94059067), array(3.2085079), array(3.23804124), array(3.18822865), array(3.16540772), array(3.23519428), array(2.95244863), array(3.17424246), array(2.93751258), array(2.9497314), array(2.9328192), array(3.20330471), array(2.93052081), array(2.9455774), array(3.1762764), array(3.20874444), array(2.94724058), array(2.93140674)]"
54 deg,4,3.0268359365597455,0.7,1.0,1.0,"[array(2.94858207), array(2.95729863), array(2.95090743), array(2.94691369), array(2.95094504), array(3.15274109), array(2.94444612), array(2.95202619), array(3.23182822), array(3.23881712), array(3.23812938), array(2.93814972), array(2.95884056), array(2.94243754), array(2.94370961), array(2.9511841), array(2.95432254), array(3.16949264), array(2.9585495), array(3.20739754)]"
54 deg,5,3.0407056176922893,0.65,1.0,1.0,"[array(3.19933664), array(2.93326134), array(3.1993941), array(2.93404427), array(2.95682697), array(3.17492985), array(3.23582755), array(2.9589688), array(2.9270653), array(2.95004012), array(2.95842047), array(2.93535168), array(3.2248459), array(3.21792043), array(2.93856968), array(2.95996563), array(2.95598017), array(3.23909486), array(2.95800199), array(2.9562666)]"
54 deg,6,3.062818644488858,0.55,1.0,1.0,"[array(2.95546082), array(3.23828428), array(2.95306715), array(2.94590914), array(3.18558054), array(2.95361613), array(3.19370753), array(3.17488461), array(2.95182648), array(2.94200394), array(2.94655348), array(3.23152116), array(3.17569314), array(2.93705061), array(2.94939857), array(3.2059201), array(3.22691501), array(2.94681641), array(3.19192515), array(2.95023863)]"
54 deg,7,3.053920502263036,0.6,1.0,1.0,"[array(2.95870348), array(3.21122809), array(3.23836791), array(3.1770651), array(2.9228987), array(2.95221799), array(2.94596697), array(2.94755443), array(3.2211081), array(3.23795316), array(3.23028523), array(2.95518943), array(2.95040682), array(3.17158646), array(2.95540726), array(2.94329407), array(3.218729), array(2.94536085), array(2.94135202), array(2.95373496)]"
54 deg,8,3.0881707861798064,0.45,1.0,1.0,"[array(3.19119992), array(2.94627854), array(3.22958838), array(2.95046076), array(3.17817963), array(3.19651376), array(3.22142631), array(2.94694958), array(2.95172237), array(2.94017392), array(3.22080489), array(2.94740265), array(2.95360252), array(2.95780309), array(3.22393828), array(2.95790923), array(3.22387268), array(3.19865215), array(3.18565186), array(3.14128521)]"
54 deg,9,3.0283861277657174,0.7,1.0,1.0,"[array(3.21244118), array(2.94686769), array(2.95200084), array(3.23430481), array(2.95655022), array(2.94199517), array(2.95809116), array(2.95184103), array(2.94928426), array(2.94926993), array(3.23909356), array(2.95169342), array(2.94462499), array(3.18751251), array(2.91715055), array(2.92132237), array(3.22308444), array(3.2301742), array(2.94182457), array(2.95859566)]"
54 deg,10,3.0675889308152144,0.55,1.0,1.0,"[array(2.95037565), array(2.92560969), array(2.95161613), array(2.93665065), array(2.95515135), array(2.95893353), array(2.95706113), array(3.22363704), array(3.20211911), array(3.20924942), array(3.23293702), array(3.20755425), array(3.17506001), array(2.9489787), array(3.22651988), array(2.95092104), array(3.22318012), array(3.20456512), array(2.95511476), array(2.95654398)]"
54 deg,11,3.0903412359422715,0.45,1.0,1.0,"[array(3.19161442), array(3.23035483), array(2.93049698), array(2.94788321), array(3.19569987), array(2.95403148), array(3.21895031), array(3.23770568), array(2.95095573), array(3.19341847), array(2.92873328), array(3.2187641), array(3.18418264), array(2.9567858), array(2.94439265), array(2.94658894), array(3.19640647), array(3.19908576), array(2.94167706), array(3.23909705)]"
54 deg,12,3.0625673012433614,0.55,1.0,1.0,"[array(2.95254391), array(2.94630702), array(2.95227148), array(3.20813031), array(2.93938863), array(3.16733847), array(2.94712299), array(2.9464205), array(3.22475646), array(3.1973021), array(3.23215909), array(3.223022), array(2.9442779), array(2.95967484), array(2.94407568), array(2.9165524), array(3.21203007), array(2.94754554), array(3.21938479), array(3.17104184)]"
54 deg,13,3.014710617582822,0.75,1.0,1.0,"[array(2.95719276), array(3.22854644), array(2.94559958), array(3.2158018), array(2.95404672), array(3.19841711), array(3.21219895), array(2.95948565), array(2.95222022), array(2.93672419), array(2.93304281), array(2.95426858), array(2.94673537), array(2.95343815), array(2.94422098), array(2.9586878), array(3.21963012), array(2.94830336), array(2.9206772), array(2.95497457)]"
54 deg,14,3.049148787634951,0.6,1.0,1.0,"[array(3.1389652), array(3.22901213), array(2.95100399), array(2.94556065), array(2.95807996), array(2.9531361), array(2.95323931), array(3.18645279), array(2.95920078), array(2.95007029), array(3.18930125), array(3.21686627), array(2.92484926), array(2.9558558), array(3.22765593), array(2.94008193), array(2.95928073), array(2.93520638), array(3.19691332), array(3.21224366)]"
54 deg,15,3.099469472400844,0.45,1.0,1.0,"[array(3.22328228), array(3.22380399), array(2.95709773), array(2.94963546), array(3.23155697), array(3.22194431), array(2.95934979), array(3.22849512), array(3.20582442), array(3.21539896), array(3.22776546), array(3.23044194), array(2.94525772), array(3.21096671), array(2.94744142), array(2.95837305), array(2.9465023), array(3.21751051), array(2.9500887), array(2.93865262)]"
54 deg,16,3.0857355841369545,0.45,1.0,1.0,"[array(3.22983577), array(3.20096937), array(2.94855793), array(3.16688578), array(2.94784773), array(3.13619236), array(3.21882267), array(3.19915604), array(3.22445778), array(2.94275752), array(2.9147218), array(3.22941079), array(2.95481038), array(3.17483362), array(2.95594624), array(2.9508744), array(3.19373243), array(2.95557038), array(3.22637023), array(2.94295846)]"
54 deg,17,3.11828456111033,0.35,1.0,1.0,"[array(3.22835198), array(2.95449363), array(3.15438516), array(2.94911815), array(2.93750954), array(2.95400638), array(3.22811056), array(3.23172746), array(3.20336088), array(3.16854697), array(3.23603895), array(3.20944849), array(3.21071624), array(3.21507388), array(2.95096273), array(3.21312438), array(3.22620436), array(2.95059418), array(2.95065402), array(3.1932633)]"
54 deg,18,3.0771515718301337,0.5,1.0,1.0,"[array(2.95236472), array(3.211249), array(2.95350542), array(3.21289711), array(3.20871681), array(2.94789557), array(2.95397034), array(3.2238931), array(3.16079692), array(3.2347796), array(3.16094798), array(2.92857493), array(3.19229312), array(2.94570216), array(2.95730391), array(2.94502426), array(3.21315661), array(2.95389297), array(3.23783435), array(2.94823256)]"
54 deg,19,3.1039426175344014,0.4,1.0,1.0,"[array(3.21710133), array(3.17832292), array(2.92444671), array(3.226715), array(3.22572798), array(2.93042248), array(2.94312033), array(2.95527121), array(3.14266858), array(3.2103679), array(2.93992469), array(3.22032968), array(2.94170629), array(3.23949949), array(2.94453071), array(3.22324208), array(3.22071886), array(2.95285358), array(3.20240413), array(3.23947841)]"
